Date,Tweet Text,Compound,Negative,Neutral,Positive
2020-12-11,"  bro not so simple. state income tax 0, tapi US ada federal income tax lagi. some states do that to encourage busine…",0.5106,0.0,0.864,0.136
2020-12-11,Interested in learning how to master the stock market and make millions?Check out the Stock Guru Master Course here: Become an Stock Guru Insider and follow Stock Guru's  live trades (Exclusive to members only) : TSLA ,0.4019,0.0,0.926,0.074
2020-12-11,"Why do most articles keep referring to battery capacity (the energy stored in a battery in kWh) as the ""size of the battery""? It's bad misconception. You can have more capacity with a similarly sized battery, which is the kind of future we are looking for!Tesla tsla",-0.4003,0.078,0.879,0.043
2020-12-11," bro not so simple. state income tax 0, tapi US ada federal income tax lagi. some states do that to encourage businesses to park there. thats why amazon and microsoft is in washington state (no personal or corporate state tax). elon's residence is in texas ",0.6124,0.0,0.896,0.104
2020-12-11, ⚠️⚠️Breaking⚠️⚠️Tesla $TSLA Completes $5B New Stock Sale in Just 48 Hours,0.0,0.0,1.0,0.0
2020-12-11,Tesla (TSLA) gets a higher price target and downgrade from the same Wall St firm  ,0.0,0.0,1.0,0.0
2020-12-11,Volatile Tesla's entry into the S&amp;P 500 may not be a quiet ride for the stock market $TSLAThe full take here ✅ ,0.0,0.0,1.0,0.0
2020-12-11,Tesla $TSLA gets a higher price target and downgrade from the same Wall St firm in strange update,-0.2023,0.101,0.899,0.0
2020-12-11,Volatile Tesla $TSLA’s entry into the S&amp;P 500 $INX $SPY may not be a quiet ride for the StockMarket  StockMarket ,0.0,0.0,1.0,0.0
2020-12-11, Volatile Tesla's entry into the S&amp;P 500 may not be a quiet ride for the stock market $TSLA $AAPL $MSFT $AMZN $FB https://…,0.0,0.0,1.0,0.0
2020-12-11,VIDEO-&gt; idex ideanomics ukinvesting ukfinance ukinvest investinguk trading212 NIO ev Automotive  _xpt tesla tsla tslaq TeslaMotors Xpeng ChineseElectricCars NIO byd  _Europe ,0.0,0.0,1.0,0.0
2020-12-11,Volatile Tesla's entry into the S&amp;P 500 may not be a quiet ride for the stock market $TSLA $AAPL $MSFT $AMZN $FB ,0.0,0.0,1.0,0.0
2020-12-11," Tesla China Shanghai Massive Delivery Center runs out of parking space, on track to an successful Q4.Guess the deliver…",0.5859,0.0,0.826,0.174
2020-12-11,"RT _tesla: The Big TSLA Heist of December 10:1/The 8-K is out, Tesla has completed their $5b ATM round in record time, just two t…",0.0,0.0,1.0,0.0
2020-12-11, Tesla sold the $5 bil ATM so fast it was like Willie Wonka throwing out golden tickets.  teslaChocolate $tsla funding…,0.3612,0.0,0.884,0.116
2020-12-11,$TSLA Jefferies downgrades Tesla but raises PT 🎯 $650 from $500WTF 😳 ,0.0,0.0,1.0,0.0
2020-12-11, ⚠️⚠️Breaking⚠️⚠️Tesla $TSLA Completes $5B New Stock Sale in Just 48 Hours,0.0,0.0,1.0,0.0
2020-12-11, You might be witnessing the beginning of 's Giga Shanghai Phase 3 construction start!!!$TSLA …,0.0,0.0,1.0,0.0
2020-12-11,"Futures signal renewed selling. FDA to ""rapidly move"" toward approving Pfizer vaccine, lifting $PFE $BNTX $MRNA. Disney soars on Disney+ subs, streaming news. Nio, Tesla, Qualcomm, Lululemon are down. $NIO $TSLA $QCOM $DIS $AAPL $AMD $TWLO ",0.0,0.0,1.0,0.0
2020-12-11," Just so you guys know... buying a  helps $TSLA more than you could possibly imagine.Support the brand, support…",0.3818,0.0,0.86,0.14
2020-12-11, JP Morgan warns investors that Tesla stock is ‘dramatically overvalued’ in new report  …,0.2808,0.094,0.737,0.17
2020-12-11,Nio joins Tesla and other rivals in rush to offer more shares in electric-vehicle companies $NIO $XPEV $LI $TSLA  ,0.3597,0.0,0.878,0.122
